train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2,train_loss_3,val_loss_3,val_acc_3,train_loss_4,val_loss_4,val_acc_4,train_loss_5,val_loss_5,val_acc_5
2.6078059673309326,2.6432128889220103,0.07207207207207207,2.613699436187744,2.6460356967789784,0.07207207207207207,2.581159830093384,2.6423708966800143,0.06981981981981981,2.694087266921997,2.643501349857875,0.06981981981981981,2.677870750427246,2.645390842642103,0.07207207207207207
2.5831966400146484,2.552606693335942,0.15315315315315314,2.3730826377868652,2.4101596900394986,0.1463963963963964,2.5205276012420654,2.4428793617657254,0.19594594594594594,2.6291069984436035,2.616448700428009,0.14864864864864866,2.611036777496338,2.6159163287707736,0.11261261261261261
2.073941469192505,2.0646842334951674,0.2702702702702703,1.81190824508667,1.9300163771424974,0.29504504504504503,1.2395191192626953,1.656831524201802,0.3355855855855856,2.1212732791900635,2.0820351115294864,0.24549549549549549,2.0308890342712402,2.1763733497687747,0.28603603603603606
1.7134604454040527,1.822530780519758,0.3130630630630631,1.7146326303482056,1.676057185445513,0.36261261261261263,1.051391363143921,1.4099053059305464,0.4346846846846847,1.614162802696228,1.6604372433253698,0.32207207207207206,1.7149913311004639,1.777149383510862,0.3063063063063063
1.953641414642334,1.7287152111530304,0.34234234234234234,1.7799181938171387,1.556553018944604,0.4346846846846847,1.5181348323822021,1.3731495418718882,0.45045045045045046,1.4344898462295532,1.5444962510040827,0.40765765765765766,1.5912619829177856,1.5887457643236433,0.41216216216216217
1.6423205137252808,1.5208330154418945,0.42117117117117114,1.3186534643173218,1.4441540879862649,0.38738738738738737,1.3504579067230225,1.4287602922746114,0.43243243243243246,1.5205193758010864,1.3734883666038513,0.42792792792792794,1.4185452461242676,1.4429828907762254,0.42567567567567566
1.5105674266815186,1.3594261024679457,0.4594594594594595,1.0040403604507446,1.344875537923404,0.481981981981982,1.0485758781433105,1.3508823556559426,0.48873873873873874,1.1564209461212158,1.3117868900299072,0.49324324324324326,1.6035891771316528,1.3701453762395042,0.5292792792792793
1.4076576232910156,1.2174030904259001,0.5337837837837838,1.1663058996200562,1.3194562877927507,0.4954954954954955,1.0589158535003662,1.2683764121362142,0.5112612612612613,1.4704527854919434,1.2251302025147848,0.48423423423423423,1.3031026124954224,1.3548746619905745,0.4617117117117117
1.3209450244903564,1.227326282433101,0.49099099099099097,1.318543791770935,1.2633945069142751,0.5067567567567568,1.7877390384674072,1.3471603861876897,0.47072072072072074,1.3741884231567383,1.343513120497976,0.4797297297297297,1.1361076831817627,1.2904569229909353,0.5180180180180181
1.0661059617996216,1.2480138008083617,0.47297297297297297,0.6060430407524109,1.2651091856615884,0.5518018018018018,0.9168055057525635,1.2600889376231603,0.4864864864864865,1.174464464187622,1.2041828696216856,0.509009009009009,1.1426445245742798,1.2393962293863297,0.509009009009009
1.1091978549957275,1.1354970676558358,0.5472972972972973,0.8466286063194275,1.2189192835773741,0.5135135135135135,1.2295851707458496,1.2063964860779899,0.5405405405405406,1.3517729043960571,1.1796516690935408,0.5315315315315315,1.4361603260040283,1.1476258784532547,0.5653153153153153
1.218196988105774,1.1807581569467271,0.5382882882882883,0.934440553188324,1.1328575164079666,0.5472972972972973,0.996923565864563,1.2302077859640121,0.5157657657657657,0.9611428380012512,1.1637762912682124,0.5495495495495496,1.1752938032150269,1.1288179946797234,0.5518018018018018
0.9087765216827393,1.1019077322312765,0.5382882882882883,0.9385036826133728,1.0937571632010596,0.5788288288288288,1.0623729228973389,1.2798626848629542,0.48423423423423423,1.2740254402160645,1.3124582661049706,0.46621621621621623,1.0831965208053589,1.1021533267838615,0.5518018018018018
1.1639171838760376,1.1990299033267158,0.49099099099099097,0.9520657658576965,1.1202727896826608,0.5540540540540541,0.9482021927833557,1.217178104179246,0.5225225225225225,0.9791250824928284,1.1360534791435515,0.5495495495495496,0.8748958706855774,1.0865824499300547,0.5900900900900901
0.7361067533493042,1.0312162808009557,0.5945945945945946,0.9606203436851501,1.044058016368321,0.6148648648648649,0.5805763006210327,1.1713414873395647,0.5337837837837838,0.6973240971565247,1.123539456299373,0.5585585585585585,0.8596258759498596,1.0482308843306132,0.5900900900900901
0.6011384725570679,1.1550197473594122,0.5292792792792793,1.2269959449768066,1.2044269548995155,0.5315315315315315,1.3277448415756226,1.185402329478945,0.545045045045045,1.317874789237976,1.1553082636424474,0.5630630630630631,1.3649629354476929,1.0520402767828532,0.6148648648648649
1.001358985900879,1.000727653503418,0.6148648648648649,0.6356808543205261,1.0249053601707732,0.6216216216216216,1.183850646018982,1.2081474023205894,0.5135135135135135,0.888717532157898,1.0794749962432044,0.581081081081081,0.9138224720954895,1.0099134189741952,0.6216216216216216
1.1339025497436523,1.013526582292148,0.6081081081081081,1.3624237775802612,1.1372356052909578,0.5518018018018018,1.108324646949768,1.1264125747340066,0.545045045045045,1.0074282884597778,1.0977878272533417,0.5540540540540541,1.0834697484970093,1.0237029897315162,0.6081081081081081
0.8051138520240784,1.0611461379698344,0.5495495495495496,0.9068813920021057,1.0414786360093526,0.5900900900900901,0.7400646805763245,1.099431183721338,0.5833333333333334,1.0414459705352783,1.0831381210259028,0.5608108108108109,1.0462208986282349,0.9836805271250861,0.6396396396396397
0.9687913656234741,0.9797291883400508,0.5990990990990991,1.2623419761657715,1.1027949835572923,0.5427927927927928,0.9205199480056763,1.1500557490757533,0.5698198198198198,1.1026341915130615,1.059398129582405,0.5765765765765766,0.7056644558906555,1.055851291332926,0.6103603603603603
0.9101271629333496,1.0125330282109124,0.6193693693693694,0.6568791270256042,1.0127374678850174,0.5878378378378378,1.2530781030654907,1.1012047678232193,0.5833333333333334,1.0952612161636353,1.1386063120194845,0.5630630630630631,0.7650119662284851,0.9612031217132296,0.6058558558558559
1.1034718751907349,1.0798430740833282,0.5698198198198198,1.2943669557571411,0.9292159995862416,0.6599099099099099,0.8163331151008606,1.0769612597567695,0.6013513513513513,1.060856819152832,1.100315374987466,0.5788288288288288,0.6630182266235352,0.9776577949523926,0.6283783783783784
1.3188122510910034,0.9587321600743702,0.6418918918918919,1.1160938739776611,0.9568286900009427,0.6396396396396397,0.8628315329551697,1.094024385724749,0.5630630630630631,1.0810033082962036,1.0645010364907128,0.5720720720720721,0.9630017876625061,0.9717950969934464,0.6441441441441441
1.0631846189498901,0.9429539974246707,0.6328828828828829,0.6836368441581726,0.9452629217079708,0.6261261261261262,0.9034508466720581,1.0791187499250685,0.5743243243243243,0.8978487253189087,1.0414689885718482,0.5878378378378378,0.7873169779777527,0.9729474697794233,0.6081081081081081
1.2097243070602417,0.9292136185935566,0.6351351351351351,0.9052387475967407,0.9511778822966984,0.6509009009009009,0.9676854610443115,1.0623352527618408,0.5833333333333334,1.2038764953613281,1.0746637561491557,0.5720720720720721,1.0634369850158691,1.0193168755088533,0.6216216216216216
1.4280595779418945,1.0163335076400213,0.6216216216216216,0.9965114593505859,0.9126118059669223,0.6576576576576577,0.7276830673217773,1.088670328259468,0.5743243243243243,0.9712704420089722,1.0409534743853979,0.5833333333333334,1.0570387840270996,0.977006556732314,0.6373873873873874
0.6428917646408081,0.9512650924069541,0.6396396396396397,0.6797428131103516,0.8876863824469703,0.6824324324324325,0.9855539798736572,1.0052577768053328,0.6238738738738738,1.3018263578414917,1.0070184809820992,0.6126126126126126,0.785362720489502,0.9331110055957522,0.6396396396396397
0.5154906511306763,0.9654636021171298,0.5968468468468469,1.0646753311157227,0.9158436570848737,0.6621621621621622,0.7516908645629883,1.024538972548076,0.5945945945945946,1.1344377994537354,1.0151837446859904,0.6036036036036037,0.565873920917511,0.9177763674940381,0.6351351351351351
