train_loss_1,val_loss_1,val_acc_1
2.638643503189087,2.6411746995789662,0.06756756756756757
2.657738447189331,2.639814223561968,0.06306306306306306
2.6508889198303223,2.6409262333597456,0.06981981981981981
2.638371467590332,2.639499715396336,0.07882882882882883
2.645116090774536,2.640141861779349,0.06756756756756757
2.712808132171631,2.535540529659816,0.11936936936936937
2.389380693435669,2.393781917435782,0.1463963963963964
2.417349338531494,2.3656091477189745,0.15090090090090091
2.6056876182556152,2.3337309530803134,0.18243243243243243
2.1940677165985107,2.275410916124071,0.20045045045045046
2.245798110961914,2.2703266399247304,0.20045045045045046
2.2772960662841797,2.423259207180568,0.1891891891891892
2.1543128490448,2.1839950510433743,0.24774774774774774
2.070693254470825,2.126656183174678,0.2725225225225225
2.258155584335327,2.13314465539796,0.268018018018018
2.180889844894409,2.0790422771658217,0.30405405405405406
1.9601801633834839,2.058196863957814,0.2927927927927928
1.990821123123169,2.0259051706109727,0.30405405405405406
1.9127697944641113,1.974572628736496,0.3333333333333333
2.272202968597412,1.9249387383460999,0.3355855855855856
1.8980813026428223,1.894156528370721,0.3581081081081081
1.7878679037094116,1.911065331527165,0.32657657657657657
1.9266237020492554,1.9087136047227042,0.34234234234234234
1.6292556524276733,1.79216844694955,0.38738738738738737
1.7211692333221436,1.8002998232841492,0.36486486486486486
1.5222221612930298,1.7577946313789912,0.38738738738738737
2.296262264251709,1.7403785118034907,0.41216216216216217
2.0787534713745117,1.7464458388941628,0.39414414414414417
1.5557726621627808,1.7394095701830727,0.40765765765765766
1.6811251640319824,1.7407041660376958,0.38063063063063063
1.3265106678009033,1.679484793118068,0.4144144144144144
1.0539013147354126,1.7034009397029877,0.4166666666666667
2.42449688911438,1.7035923089299883,0.42342342342342343
1.8250478506088257,1.667564068521772,0.4166666666666667
1.5585306882858276,1.6692388228007726,0.41216216216216217
1.8336485624313354,1.7122953406402044,0.42117117117117114
1.6409080028533936,1.7036260409014565,0.38063063063063063
1.8931163549423218,1.6691080927848816,0.42117117117117114
