train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2,train_loss_3,val_loss_3,val_acc_3
2.638669729232788,2.6335885184151784,0.061224489795918366,2.635498523712158,2.644346066883632,0.07142857142857142,2.6422841548919678,2.651076146534511,0.061224489795918366
1.2591396570205688,1.4235621861049108,0.4897959183673469,1.2024823427200317,1.3180137872695923,0.5510204081632653,1.4655070304870605,1.5037723779678345,0.42857142857142855
0.9606302976608276,0.9328624691282,0.6632653061224489,1.3482975959777832,1.0540268506322588,0.6938775510204082,1.1560776233673096,1.13942323412214,0.5510204081632653
1.0062735080718994,0.7548765454973493,0.7244897959183674,0.7305921316146851,0.7909523275281701,0.6428571428571429,1.0005608797073364,0.8495951997382301,0.6836734693877551
0.538787841796875,0.8195365752492633,0.7551020408163265,0.8526643514633179,1.0071817977087838,0.6836734693877551,0.9511631727218628,0.7974402606487274,0.7448979591836735
0.3954263925552368,0.6271715973104749,0.8469387755102041,1.1514945030212402,0.7069408638136727,0.7244897959183674,0.964037299156189,0.7391324894768851,0.7551020408163265
0.6694129109382629,0.5065005826098579,0.8775510204081632,0.6237941384315491,0.8333285344498498,0.6632653061224489,0.5616029500961304,0.6803588313715798,0.6836734693877551
0.717516303062439,0.5881158070904868,0.8673469387755102,0.824687123298645,0.8935396586145673,0.7755102040816326,0.4072098135948181,0.5306452938488552,0.8367346938775511
0.3010513186454773,0.95476924095835,0.7857142857142857,0.7486009001731873,0.7587964194161552,0.7551020408163265,1.2169431447982788,0.8018843701907566,0.7857142857142857
0.7702544927597046,0.5513527393341064,0.7857142857142857,0.6134294867515564,0.8233754294259208,0.7551020408163265,0.3223628103733063,0.6196193695068359,0.7653061224489796
0.44991692900657654,0.611290476151875,0.8469387755102041,0.4085920453071594,0.6772202721663884,0.8163265306122449,0.6616665720939636,0.7419945171901158,0.7857142857142857
0.6450056433677673,0.6375964709690639,0.8469387755102041,0.4991444945335388,0.9130674973130226,0.7755102040816326,0.8603566288948059,0.7113875661577497,0.7959183673469388
0.3494092524051666,0.4887904226779938,0.8469387755102041,0.7545870542526245,0.7035916192190987,0.8061224489795918,0.5075774788856506,0.49334422818252016,0.8469387755102041
0.5698907375335693,0.4389181839568274,0.8673469387755102,0.37809285521507263,0.6042849485363279,0.7959183673469388,0.5054531097412109,0.47813241290194647,0.8367346938775511
0.5623553395271301,0.5501448724951062,0.8877551020408163,0.582285463809967,0.5543350981814521,0.826530612244898,0.6639381647109985,0.4604018958551543,0.8469387755102041
0.3371981084346771,0.4095324698303427,0.8673469387755102,0.5882511138916016,0.5901691913604736,0.8367346938775511,0.6051051020622253,0.49858386388846804,0.8469387755102041
