train_loss_1,val_loss_1,val_acc_1
2.6256885528564453,2.6410975796835765,0.07207207207207207
2.0193276405334473,2.0118089658873424,0.2702702702702703
1.1964664459228516,1.567947460072381,0.38063063063063063
1.3456716537475586,1.3111543697970254,0.4346846846846847
1.289219617843628,1.3002126195601054,0.43243243243243246
1.5212286710739136,1.236658947808402,0.4752252252252252
1.5944775342941284,1.2146973460912704,0.5247747747747747
1.271667718887329,1.0750931927136012,0.5337837837837838
1.8001914024353027,1.487733136330332,0.45045045045045046
1.0167773962020874,1.0340255498886108,0.6193693693693694
0.8982552886009216,0.9493338806288583,0.6486486486486487
1.0799510478973389,0.9906860951866422,0.6103603603603603
1.074867606163025,0.8999664517385619,0.6351351351351351
1.0805529356002808,1.0190764665603638,0.6103603603603603
0.6496219635009766,0.9456968690667834,0.5945945945945946
0.8431196808815002,0.8976799717971257,0.6373873873873874
1.0450681447982788,0.9403517224958965,0.6283783783783784
1.4298392534255981,0.984234271304948,0.6216216216216216
0.7396597862243652,0.8948229082993099,0.6351351351351351
0.608870267868042,0.889650244797979,0.6644144144144144
1.1950045824050903,0.8907612945352282,0.6621621621621622
0.6361358165740967,0.7798080210174833,0.6891891891891891
0.6521776914596558,0.809140108525753,0.6936936936936937
0.7607861757278442,0.8534930869936943,0.6441441441441441
0.2978540062904358,0.7628173189503806,0.713963963963964
0.662969172000885,0.7900924097214427,0.7117117117117117
0.562046468257904,0.8276083639689854,0.6824324324324325
0.7771308422088623,0.8240180313587189,0.6666666666666666
0.503606915473938,0.794130473264626,0.7117117117117117
0.6663865447044373,0.762180221932275,0.7162162162162162
0.6465704441070557,0.7200974907193866,0.722972972972973
0.3939913511276245,0.7760942402694907,0.6959459459459459
0.528745174407959,0.8457796195788043,0.7027027027027027
0.4791065752506256,0.7249266702149596,0.7364864864864865
0.5652638077735901,0.7381364415798869,0.7364864864864865
0.5703326463699341,0.6669977961906365,0.7432432432432432
1.1824153661727905,0.6803197371108192,0.7342342342342343
0.608982264995575,0.7115455514618328,0.7364864864864865
0.6535049080848694,0.6595677148018565,0.7567567567567568
0.7544735074043274,0.8594462499022484,0.7027027027027027
0.33477744460105896,0.6684019464467253,0.7319819819819819
0.7267799973487854,0.678070527102266,0.704954954954955
0.3565533459186554,0.591292890054839,0.795045045045045
0.4224574565887451,0.6584020347467491,0.7454954954954955
0.36367303133010864,0.5600246254886899,0.7657657657657657
0.5549688339233398,0.595452224037477,0.7837837837837838
0.43703827261924744,0.5362712538668087,0.8063063063063063
0.23107880353927612,0.6624408726181302,0.777027027027027
0.41022858023643494,0.5725281797349453,0.7972972972972973
0.6260769963264465,0.5777076264577252,0.8108108108108109
0.5854139924049377,0.6713043499205794,0.75
0.5074117183685303,0.6227834043758256,0.786036036036036
0.2326517254114151,0.5708649765167918,0.7927927927927928
0.37862759828567505,0.6391484263752188,0.7702702702702703
0.4469533860683441,0.5456513246255261,0.8063063063063063
0.367560476064682,0.5668841211923531,0.795045045045045
0.1863393932580948,0.5456153622695378,0.7972972972972973
0.47011181712150574,0.5532945115119219,0.7905405405405406
0.3280182182788849,0.5381597818008491,0.8175675675675675
0.29946088790893555,0.5750853733292648,0.795045045045045
0.38259315490722656,0.5315284510808331,0.8198198198198198
0.4167172312736511,0.518985481400575,0.8333333333333334
0.2563885450363159,0.6074882024633033,0.7972972972972973
0.4023776948451996,0.5660904035238283,0.795045045045045
0.0750354677438736,0.5375855000955718,0.8288288288288288
0.4098791778087616,0.5112222941326243,0.8355855855855856
0.22220195829868317,0.5119999314525298,0.8423423423423423
0.4149433970451355,0.5026044608759028,0.8243243243243243
0.3311193287372589,0.49359143073005335,0.8288288288288288
0.23694075644016266,0.5755010816667762,0.8130630630630631
0.35939186811447144,0.616880012942212,0.7882882882882883
0.5930705666542053,0.5404212791472673,0.8355855855855856
0.42006734013557434,0.5109397670520204,0.8423423423423423
0.2600870728492737,0.5865240831460271,0.8085585585585585
0.20472608506679535,0.5898706314287016,0.8355855855855856
0.24156157672405243,0.5741392294211047,0.8333333333333334
0.4079904556274414,0.5821815973946026,0.831081081081081
0.5579929351806641,0.5273545272648335,0.8400900900900901
0.42998313903808594,0.5584466907062701,0.8355855855855856
0.4446668028831482,0.5876697871301856,0.8040540540540541
0.34264567494392395,0.5411564274025815,0.8490990990990991
0.3232950270175934,0.5397631017757314,0.8355855855855856
0.38398540019989014,0.60169174708426,0.8400900900900901
0.22880661487579346,0.5253011347459895,0.8400900900900901
0.26368188858032227,0.5870577283203602,0.8288288288288288
0.166819229722023,0.5086721993450608,0.8490990990990991
0.20390835404396057,0.5283443608454296,0.8536036036036037
0.13823121786117554,0.5591649242809841,0.8378378378378378
0.10392395406961441,0.5747978777757713,0.8265765765765766
0.10722215473651886,0.5580532718449831,0.8445945945945946
0.03661751747131348,0.5506996131901231,0.8445945945945946
0.15845955908298492,0.5460884579058204,0.8468468468468469
0.08170098811388016,0.599840740673244,0.8153153153153153
0.07171987742185593,0.509722917473742,0.8513513513513513
0.2140876054763794,0.5414974469957607,0.8603603603603603
0.12192399799823761,0.6131102410810334,0.8355855855855856
0.11539118736982346,0.494273278995284,0.8671171171171171
0.5838482975959778,0.5900370361549514,0.8558558558558559
0.3289321959018707,0.4921556833599295,0.8558558558558559
0.020898383110761642,0.5757596281224063,0.8400900900900901
0.21327565610408783,0.5874133589012283,0.8423423423423423
0.25240930914878845,0.5927719102224468,0.8243243243243243
0.0783873200416565,0.6348766149437454,0.8175675675675675
0.1298595815896988,0.6847697729244828,0.8536036036036037
0.44719478487968445,0.5161333606977548,0.8400900900900901
0.13150790333747864,0.5515710131398269,0.8558558558558559
0.5406023859977722,0.5035277768703443,0.8738738738738738
0.3195304870605469,0.5554704615580184,0.8626126126126126
0.26551496982574463,0.5276002257264086,0.8490990990990991
0.061180129647254944,0.5478844304702112,0.8513513513513513
0.3331667184829712,0.6391999226595674,0.8423423423423423
0.013759821653366089,0.6684696575892823,0.8288288288288288
0.5721115469932556,0.5878528356552124,0.8423423423423423
0.13388289511203766,0.580487283212798,0.8445945945945946
0.09629102051258087,0.5119357964556132,0.8445945945945946
0.18959686160087585,0.6686579696834087,0.8288288288288288
0.2227661907672882,0.5273311365661877,0.8603603603603603
0.20488081872463226,0.5056257929120745,0.8648648648648649
0.03971811756491661,0.6185783215000161,0.831081081081081
0.17874811589717865,0.5864263569403972,0.8558558558558559
0.4196859300136566,0.5654701463645324,0.8513513513513513
0.0062432922422885895,0.6012691905988115,0.8490990990990991
0.23426900804042816,0.6513031119746822,0.8513513513513513
0.11646392941474915,0.6430315100587904,0.8513513513513513
0.38674649596214294,0.63653553340451,0.8603603603603603
0.348980575799942,0.6425314793097121,0.8423423423423423
0.2735471725463867,0.5830515249898391,0.8581081081081081
0.04383929818868637,0.5800389682075807,0.8400900900900901
0.06834253668785095,0.5696899020113051,0.8626126126126126
0.038810234516859055,0.6453339460172823,0.8243243243243243
0.015561884269118309,0.6030560147815517,0.8626126126126126
0.10010792315006256,0.5439376833715609,0.831081081081081
0.08527214825153351,0.5767172089378748,0.8445945945945946
0.46482113003730774,0.5737439737256084,0.8648648648648649
0.37087613344192505,0.5437566626018712,0.8603603603603603
0.2570573091506958,0.5409356388263404,0.8558558558558559
0.12825359404087067,0.5576576151485954,0.8603603603603603
0.15221813321113586,0.5043415050687534,0.8603603603603603
0.08443503081798553,0.5320807865687779,0.8693693693693694
0.12845753133296967,0.5308510518100645,0.8693693693693694
0.462284654378891,0.595652621771608,0.8445945945945946
0.11450289934873581,0.5555342141804951,0.8648648648648649
0.4264880120754242,0.6699826873040625,0.8513513513513513
0.16770368814468384,0.6445222938699382,0.8536036036036037
0.05991308391094208,0.5926290226301977,0.8333333333333334
0.034873247146606445,0.4728722367435694,0.8806306306306306
0.12049584090709686,0.5104107849266646,0.8918918918918919
0.028376201167702675,0.5539804154208728,0.8626126126126126
0.2312965840101242,0.5933669338534985,0.8693693693693694
0.036140430718660355,0.6145049840477961,0.8581081081081081
0.042758747935295105,0.5695372692176274,0.8716216216216216
0.025298472493886948,0.9482386684643903,0.8018018018018018
0.09601254761219025,0.601348734261202,0.8513513513513513
0.042657483369112015,0.4984631131270102,0.8828828828828829
