train_loss_1,val_loss_1,val_acc_1
0.6732882261276245,0.6914328634738922,0.53125
0.4739207327365875,0.48343266546726227,0.875
0.31179600954055786,0.1472378969192505,0.9375
0.07065970450639725,0.1364712193608284,0.90625
0.09177081286907196,0.15349328517913818,0.90625
0.23626373708248138,0.10839076340198517,0.9375
0.07252044975757599,0.19017077470198274,0.875
0.09827682375907898,0.21452325582504272,0.875
0.06296083331108093,0.07573970407247543,1.0
0.0005278741009533405,0.09844943787902594,0.9375
0.1609605848789215,0.11061520129442215,0.9375
0.013688717037439346,0.05877084389794618,0.96875
0.029240064322948456,0.11628001183271408,0.9375
0.07170028239488602,0.15516623109579086,0.9375
0.04334743320941925,0.045749934390187263,1.0
0.004762908909469843,0.05648118257522583,0.9375
0.006344737485051155,0.10286284983158112,0.9375
0.18751093745231628,0.09559332486242056,0.9375
0.002373164054006338,0.06247584708034992,0.9375
0.16675180196762085,0.11542300507426262,0.9375
0.0033706158865243196,0.12894870340824127,0.9375
0.013021128252148628,0.06879956577904522,0.9375
0.04965605586767197,0.12490721046924591,0.9375
0.06684274971485138,0.041475702077150345,0.96875
0.00280621275305748,0.10204017162322998,0.9375
0.004414486698806286,0.041412776336073875,0.96875
0.019947199150919914,0.08061028644442558,0.9375
0.00112950021866709,0.06447255238890648,0.96875
0.00017826733528636396,0.16376559995114803,0.9375
0.0005348006961867213,0.03936450835317373,0.96875
0.0012937302235513926,0.06297436286695302,0.96875
0.00045715461601503193,0.09428437985479832,0.9375
0.00030877531389705837,0.07480598241090775,0.96875
0.00029131071642041206,0.07829204550944269,0.96875
0.0007839600439183414,0.11434179916977882,0.9375
0.004264368209987879,0.12613694742321968,0.9375
0.00021763461700174958,0.14308029296807945,0.9375
1.6658306776662357e-05,0.047104854602366686,0.96875
0.0017412861343473196,0.04831437021493912,0.96875
0.00206911307759583,0.14261038973927498,0.9375
0.0007117820787243545,0.05721346661400162,0.96875
0.0001325041666859761,0.08144951891154051,0.96875
0.008282245136797428,0.08897939417511225,0.96875
0.00022766114852856845,0.19471022294601426,0.9375
0.0025242266710847616,0.06847952502721455,0.96875
0.00024105266493279487,0.116705645879847,0.96875
0.0003011103835888207,0.15397614054381847,0.96875
0.007611185312271118,0.11521374247968197,0.96875
9.123403287958354e-05,0.09096230172508513,0.96875
0.0008851523161865771,0.10447550937531958,0.96875
0.00011763853399315849,0.11281920089095365,0.96875
0.0015190225094556808,0.16968932375311852,0.9375
0.0019712508656084538,0.09664277119372855,0.96875
1.489940314058913e-05,0.1433561034500599,0.96875
0.0005501231062225997,0.12994893632276217,0.96875
0.00202656676992774,0.09475904516875744,0.96875
8.120608981698751e-06,0.1759646050632,0.9375
