train_loss1         ,val_loss1           ,val_acc1             ,train_loss2         ,val_loss2           ,val_acc2             ,train_loss3         ,val_loss3           ,val_acc3            ,train_loss4          ,val_loss4           ,val_acc4           
1.136288046836853   ,0.7768285061631884  ,0.7307692307692307   ,0.6045412421226501  ,0.6075986304453441  ,0.8076923076923077   ,0.4639280140399933  ,0.8236217498779297  ,0.7019230769230769  ,0.4866987466812134   ,0.7101191580295563  ,0.75               
0.9371830224990845  ,0.8284142783709935  ,0.7692307692307693   ,0.6530953049659729  ,0.5977170552526202  ,0.7596153846153846   ,1.195519208908081   ,0.6750539285796029  ,0.7884615384615384  ,1.1053985357284546   ,0.6956793708460671  ,0.75               
0.635395348072052   ,0.7405815933431897  ,0.7596153846153846   ,1.056885004043579   ,0.5406723277909415  ,0.8076923076923077   ,0.8743114471435547  ,0.6577959954738617  ,0.75                ,1.019361972808838    ,0.6761796346732548  ,0.7788461538461539 
0.6398809552192688  ,0.6677825663770948  ,0.7596153846153846   ,0.16896270215511322 ,0.5319680869579315  ,0.7980769230769231   ,0.5677172541618347  ,0.6362849857125964  ,0.7788461538461539  ,0.6381427049636841   ,0.6263401891504016  ,0.7788461538461539 
0.8265485763549805  ,0.5945831707545689  ,0.8173076923076923   ,0.7228384017944336  ,0.7259147380079541  ,0.7115384615384616   ,0.3028205633163452  ,0.6835031594548907  ,0.7596153846153846  ,1.037693738937378    ,0.6198076265198844  ,0.7980769230769231 
0.6816360354423523  ,0.6193930826016835  ,0.7788461538461539   ,0.6907750368118286  ,0.5792625950915473  ,0.7884615384615384   ,0.6638841032981873  ,0.5917033297674996  ,0.7788461538461539  ,0.8143225908279419   ,0.5805665552616119  ,0.7788461538461539 
0.20273523032665253 ,0.7187159146581378  ,0.75                 ,0.4461486339569092  ,0.5297134007726397  ,0.8365384615384616   ,0.6852086782455444  ,0.5931671815259116  ,0.7596153846153846  ,0.2501518726348877   ,0.6550421161311013  ,0.7788461538461539 
0.8785091042518616  ,0.6986749001911708  ,0.7211538461538461   ,0.4531119167804718  ,0.6403796247073582  ,0.8365384615384616   ,0.3834765553474426  ,0.616514014346259   ,0.7788461538461539  ,0.18774929642677307  ,0.6723958488021579  ,0.7788461538461539 
1.043137550354004   ,0.9832752091544015  ,0.6634615384615384   ,0.41267499327659607 ,0.5816516365323748  ,0.8173076923076923   ,0.5587555766105652  ,0.6610420857157026  ,0.8173076923076923  ,0.44925230741500854  ,0.5300804860889912  ,0.8076923076923077 
1.0612717866897583  ,0.6586635602372033  ,0.7980769230769231   ,1.3480234146118164  ,0.5319330649716514  ,0.8076923076923077   ,0.419192373752594   ,0.6392162825380053  ,0.7788461538461539  ,0.381785124540329    ,0.7738408190863473  ,0.7403846153846154 
0.6694785356521606  ,0.6590342606816973  ,0.7692307692307693   ,0.26204267144203186 ,0.47633873564856394 ,0.8461538461538461   ,0.6447104215621948  ,0.560277419430869   ,0.7980769230769231  ,0.49651405215263367  ,0.5949372776917049  ,0.7980769230769231 
0.5352760553359985  ,0.5369728973933628  ,0.8461538461538461   ,0.7100017070770264  ,0.4687830167157309  ,0.8653846153846154   ,0.7101207375526428  ,0.5231739580631256  ,0.8269230769230769  ,0.48370274901390076  ,0.5807116606405803  ,0.7788461538461539 
0.5568100810050964  ,0.6091762014797756  ,0.7788461538461539   ,0.35386335849761963 ,0.501325711607933   ,0.7884615384615384   ,0.42360952496528625 ,0.6380221545696259  ,0.7980769230769231  ,1.1092699766159058   ,0.7184202330453056  ,0.7692307692307693 
0.6424630880355835  ,0.5911717542580196  ,0.8076923076923077   ,0.5365321636199951  ,0.5111219840390342  ,0.8557692307692307   ,0.5606532692909241  ,0.5639428496360779  ,0.7980769230769231  ,0.25653451681137085  ,0.5282268013272967  ,0.8173076923076923 
0.7373356223106384  ,0.5716337902205331  ,0.8269230769230769   ,0.5124821066856384  ,0.5287403038569859  ,0.8365384615384616   ,0.5580798983573914  ,0.6060355688844409  ,0.8365384615384616  ,0.6769629716873169   ,0.5488569523606982  ,0.7788461538461539 
0.8583177924156189  ,0.5122433091912951  ,0.8461538461538461   ,0.21869641542434692 ,0.5545508776392255  ,0.8173076923076923   ,0.3855813145637512  ,0.5655127252851214  ,0.8173076923076923  ,0.5011897683143616   ,0.6413841992616653  ,0.7788461538461539 
1.0465422868728638  ,0.6063022230352674  ,0.8173076923076923   ,0.3004683554172516  ,0.5856428486960275  ,0.7980769230769231   ,0.7083040475845337  ,0.5167053831475121  ,0.8173076923076923  ,0.5556396245956421   ,0.6006462531430381  ,0.7884615384615384 
1.5132886171340942  ,0.6685269815581185  ,0.7980769230769231   ,0.3105256259441376  ,0.4931035701717649  ,0.8557692307692307   ,0.5220130085945129  ,0.6065419869763511  ,0.7980769230769231  ,0.2095894068479538   ,0.5023923973952021  ,0.8365384615384616 
0.7263274192810059  ,0.7117982506752014  ,0.7788461538461539   ,0.2564767301082611  ,0.46295865305832457 ,0.8269230769230769   ,0.43690699338912964 ,0.5754156197820391  ,0.8173076923076923  ,0.8019139766693115   ,0.7146175759179252  ,0.7884615384615384 
0.1974712312221527  ,0.628263805593763   ,0.7788461538461539   ,0.4359070360660553  ,0.5319132315261024  ,0.8461538461538461   ,0.35794928669929504 ,0.60117079104696    ,0.7980769230769231  ,0.2926480770111084   ,0.5275503269263676  ,0.7980769230769231 
0.34389233589172363 ,0.6360782938344138  ,0.8076923076923077   ,0.25959333777427673 ,0.46369331223624094 ,0.8461538461538461   ,0.6035928130149841  ,0.659058004617691   ,0.7788461538461539  ,0.5720647573471069   ,0.49073889000075205 ,0.8269230769230769 
0.25955086946487427 ,0.4850253760814667  ,0.8557692307692307   ,0.369044691324234   ,0.4672733076981136  ,0.8269230769230769   ,0.184061199426651   ,0.5975275529282433  ,0.7884615384615384  ,0.12820889055728912  ,0.5532451527459281  ,0.8173076923076923 
0.6024134159088135  ,0.6458239385059902  ,0.8076923076923077   ,0.4650077819824219  ,0.5141644499131611  ,0.8269230769230769   ,0.2859431803226471  ,0.618115314415523   ,0.7692307692307693  ,0.3071570098400116   ,0.5872082029070173  ,0.7788461538461539 
0.41327518224716187 ,0.4958179332315922  ,0.8269230769230769   ,0.25578296184539795 ,0.5757130001272474  ,0.7980769230769231   ,0.28130704164505005 ,0.575640720980508   ,0.8173076923076923  ,0.21007810533046722  ,0.4290946679455893  ,0.8365384615384616 
0.5772091746330261  ,0.6561899440629142  ,0.7980769230769231   ,0.3186033368110657  ,0.5165287852287292  ,0.8269230769230769   ,0.21073171496391296 ,0.6093990206718445  ,0.7596153846153846  ,0.1275162398815155   ,0.5164738765784672  ,0.7788461538461539 
0.5917665958404541  ,0.6393306446926934  ,0.8461538461538461   ,0.1600988209247589  ,0.43577078197683605 ,0.8557692307692307   ,0.20411935448646545 ,0.6083901630980628  ,0.7884615384615384  ,0.4358786940574646   ,0.4890689636979784  ,0.8076923076923077 
0.5596464276313782  ,0.6243505669491631  ,0.8461538461538461   ,0.6905944347381592  ,0.5341882365090507  ,0.8173076923076923   ,0.6605730652809143  ,0.71050825715065    ,0.7692307692307693  ,0.844115138053894    ,0.5639778631074088  ,0.7980769230769231 
0.8452433943748474  ,0.5786063224077225  ,0.8269230769230769   ,0.7371414303779602  ,0.5839672748531614  ,0.8365384615384616   ,0.9109013676643372  ,0.5669337276901517  ,0.8365384615384616  ,0.42989397048950195  ,0.41781345435551237 ,0.875              
0.33890968561172485 ,0.5816917504583087  ,0.8269230769230769   ,0.5777290463447571  ,0.5267854077475411  ,0.8076923076923077   ,0.5833619236946106  ,0.5204733610153198  ,0.8269230769230769  ,0.6216949224472046   ,0.4947371759584972  ,0.8557692307692307 
0.6813390851020813  ,0.6771929381149155  ,0.7788461538461539   ,0.345505952835083   ,0.556249666426863   ,0.8076923076923077   ,0.494011789560318   ,0.6384375393390656  ,0.7980769230769231  ,0.5708891153335571   ,0.4579927495547703  ,0.8269230769230769 
0.6096211671829224  ,0.6524111798831395  ,0.8076923076923077   ,0.5852125883102417  ,0.458066714661462   ,0.8942307692307693   ,0.6289785504341125  ,0.5326080801231521  ,0.8076923076923077  ,0.4656077027320862   ,0.5753722084420068  ,0.8269230769230769 
0.3095354735851288  ,0.5484559940440314  ,0.8942307692307693   ,0.8171365261077881  ,0.44140951867614475 ,0.8269230769230769   ,1.1055101156234741  ,0.5479743906429836  ,0.8076923076923077  ,0.23847565054893494  ,0.49034854769706726 ,0.8076923076923077 
0.4650498330593109  ,0.6137118956872395  ,0.8365384615384616   ,0.45598503947257996 ,0.4293321285928999  ,0.875                ,0.992649257183075   ,0.6308050198214394  ,0.7692307692307693  ,0.41045767068862915  ,0.47236827867371695 ,0.8173076923076923 
0.8276268243789673  ,0.44232723116874695 ,0.875                ,0.2625131607055664  ,0.40945118186729296 ,0.8846153846153846   ,0.5455324053764343  ,0.5787217915058136  ,0.7884615384615384  ,0.8865700960159302   ,0.49352544120379854 ,0.8269230769230769 
0.14216208457946777 ,0.4770169790302004  ,0.8365384615384616   ,0.22174511849880219 ,0.5130968221596309  ,0.875                ,0.49894267320632935 ,0.5373239027602332  ,0.8076923076923077  ,0.7054182291030884   ,0.43614432215690613 ,0.7980769230769231 
0.48698118329048157 ,0.6024468094110489  ,0.8365384615384616   ,0.9517796635627747  ,0.5262125177042825  ,0.8365384615384616   ,0.2116045206785202  ,0.5380443994488034  ,0.8461538461538461  ,0.6030595898628235   ,0.4609211768422808  ,0.8365384615384616 
0.44683781266212463 ,0.4977771448237555  ,0.8365384615384616   ,0.4659496247768402  ,0.4279728595699583  ,0.8557692307692307   ,0.6064029932022095  ,0.5390601839338031  ,0.8173076923076923  ,0.9176355004310608   ,0.41848743174757275 ,0.8557692307692307 
0.46436792612075806 ,0.4949492620570319  ,0.8653846153846154   ,0.33584603667259216 ,0.4139888307877949  ,0.8653846153846154   ,0.467975914478302   ,0.5505612093423095  ,0.7980769230769231  ,0.7691220045089722   ,0.5422012082168034  ,0.7980769230769231 
0.5813007354736328  ,0.5432439893484116  ,0.8557692307692307   ,0.14868977665901184 ,0.4997515210083553  ,0.8942307692307693   ,0.607015073299408   ,0.49192471163613455 ,0.8269230769230769  ,0.4541272222995758   ,0.47844479765210834 ,0.8653846153846154 
0.29398417472839355 ,0.5043220296502113  ,0.8461538461538461   ,0.4555358290672302  ,0.43345936707087923 ,0.875                ,0.6405468583106995  ,0.5164398944803646  ,0.8461538461538461  ,0.6160556674003601   ,0.42855238009776386 ,0.8173076923076923 
0.7005544304847717  ,0.685255616903305   ,0.8076923076923077   ,0.22872264683246613 ,0.41635521181992124 ,0.8942307692307693   ,0.5826857686042786  ,0.4572595983211483  ,0.8557692307692307  ,0.1541508138179779   ,0.47875624895095825 ,0.8269230769230769 
0.294584721326828   ,0.5216914883681706  ,0.8173076923076923   ,0.8014484643936157  ,0.5340484125273568  ,0.8461538461538461   ,0.7508794665336609  ,0.5682265354054314  ,0.8173076923076923  ,0.40320298075675964  ,0.38962526619434357 ,0.8942307692307693 
0.36080846190452576 ,0.59210090977805    ,0.7692307692307693   ,0.18654696643352509 ,0.4389575884810516  ,0.8461538461538461   ,0.03102496638894081 ,0.5011408009699413  ,0.8557692307692307  ,0.058719340711832047 ,0.38583941970552715 ,0.875              
0.45563897490501404 ,0.4926924386194774  ,0.8461538461538461   ,0.10620860755443573 ,0.5304079481533596  ,0.875                ,0.7211887240409851  ,0.45229817075388773 ,0.8173076923076923  ,0.5343666672706604   ,0.3934411427804402  ,0.8653846153846154 
0.4592866897583008  ,0.49692314863204956 ,0.8557692307692307   ,0.4222906827926636  ,0.41439332919461386 ,0.8557692307692307   ,0.2516738772392273  ,0.5611332154699734  ,0.8365384615384616  ,0.49491235613822937  ,0.46448689486299244 ,0.8557692307692307 
0.3758470118045807  ,0.6863936696733747  ,0.7884615384615384   ,0.46243250370025635 ,0.4225002685561776  ,0.9230769230769231   ,0.45374470949172974 ,0.5253510922193527  ,0.8269230769230769  ,0.599994957447052    ,0.45169459921973093 ,0.8269230769230769 
0.3699881434440613  ,0.5153051572186607  ,0.8557692307692307   ,0.5428791046142578  ,0.3682186709983008  ,0.875                ,0.2818306088447571  ,0.39507681663547245 ,0.8365384615384616  ,0.2816382050514221   ,0.4952322542667389  ,0.7788461538461539 
0.1510370820760727  ,0.5717469709260123  ,0.8653846153846154   ,0.14726689457893372 ,0.46062755225492374 ,0.8365384615384616   ,0.40334248542785645 ,0.433981397322246   ,0.8653846153846154  ,0.2958163619041443   ,0.46650277078151703 ,0.8365384615384616 
0.7161866426467896  ,0.5808403332318578  ,0.8557692307692307   ,0.31106555461883545 ,0.4153952641146524  ,0.8461538461538461   ,0.30989471077919006 ,0.5646027369158608  ,0.8076923076923077  ,0.19307728111743927  ,0.4324152682508741  ,0.8076923076923077 
0.3700343072414398  ,0.5293301641941071  ,0.8557692307692307   ,0.2075490951538086  ,0.4571490394217627  ,0.875                ,0.3733852505683899  ,0.5204494590205806  ,0.8173076923076923  ,0.46551790833473206  ,0.5128416504178729  ,0.8365384615384616 
0.3869178891181946  ,0.5383936943752425  ,0.875                ,0.26374685764312744 ,0.3746820113488606  ,0.875                ,0.6082706451416016  ,0.5667475653546197  ,0.7980769230769231  ,0.1877468228340149   ,0.5397597487483706  ,0.8461538461538461 
0.35817673802375793 ,0.47480577124016626 ,0.8846153846153846   ,0.5384299159049988  ,0.4867438120501382  ,0.8173076923076923   ,0.5268868803977966  ,0.506427709545408   ,0.8365384615384616  ,0.4658784568309784   ,0.39351854579789297 ,0.8846153846153846 
0.48852232098579407 ,0.5219750425645283  ,0.875                ,0.3854486346244812  ,0.3956966900399753  ,0.8846153846153846   ,0.4191041588783264  ,0.4533344507217407  ,0.8461538461538461  ,0.26454800367355347  ,0.4133209043315479  ,0.8365384615384616 
0.5466141104698181  ,0.47300349388803753 ,0.8846153846153846   ,0.5138111114501953  ,0.37424759566783905 ,0.875                ,0.6420065760612488  ,0.4570970748152052  ,0.8365384615384616  ,0.48992812633514404  ,0.4979413534913744  ,0.8461538461538461 
0.9117007255554199  ,0.5638603035892759  ,0.8365384615384616   ,0.28573113679885864 ,0.36418208479881287 ,0.8653846153846154   ,0.17745250463485718 ,0.5427900563393321  ,0.8173076923076923  ,0.15021930634975433  ,0.5535976077829089  ,0.7980769230769231 
0.5304796099662781  ,0.5114492071526391  ,0.8365384615384616   ,0.5031816959381104  ,0.39242653974464964 ,0.8557692307692307   ,0.3348385989665985  ,0.4800288129065718  ,0.8173076923076923  ,0.19046828150749207  ,0.4914768189191818  ,0.7980769230769231 
