train_loss_1,val_loss_1,val_acc_1
2.644505023956299,2.6317112105233327,0.061855670103092786
2.6227314472198486,2.6067522934504916,0.18556701030927836
2.5896918773651123,2.5703979560307095,0.18556701030927836
1.8459930419921875,2.2480039255959645,0.2268041237113402
2.4147603511810303,2.097817999976022,0.27835051546391754
1.7827837467193604,2.056157946586609,0.24742268041237114
2.0078814029693604,1.9801455736160278,0.29896907216494845
1.75618577003479,1.9622316871370589,0.32989690721649484
2.0661120414733887,1.9418533870152064,0.32989690721649484
2.018852472305298,1.9461788960865565,0.3711340206185567
1.9484516382217407,1.9700891801289149,0.35051546391752575
1.6305460929870605,2.076354077884129,0.3917525773195876
2.135533094406128,1.8646008798054285,0.38144329896907214
1.3665246963500977,1.8569004876273019,0.3917525773195876
1.6474061012268066,2.147234014102391,0.44329896907216493
1.475656270980835,1.9403046539851598,0.4020618556701031
1.331416130065918,1.7998590128762382,0.41237113402061853
1.6164002418518066,1.6795629944120134,0.3711340206185567
1.7546981573104858,1.870706285749163,0.3402061855670103
1.5492557287216187,1.5890009914125716,0.4742268041237113
1.4578973054885864,1.4878327803952354,0.4742268041237113
1.9442200660705566,1.7376810141972132,0.4639175257731959
1.6104331016540527,1.6533184903008598,0.4845360824742268
1.9358630180358887,1.4281094279140234,0.4536082474226804
1.7519150972366333,1.846574834414891,0.4536082474226804
1.567862629890442,1.7962287494114466,0.5154639175257731
1.6035771369934082,1.8111856920378548,0.422680412371134
1.4050991535186768,1.4131955589566911,0.4639175257731959
1.2399325370788574,1.6355882372174944,0.4948453608247423
1.2906105518341064,1.7524737119674683,0.422680412371134
1.7035919427871704,2.0005210978644237,0.5154639175257731
1.7356882095336914,1.779855523790632,0.4948453608247423
1.4846614599227905,1.4916596923555647,0.44329896907216493
1.7353038787841797,1.6390080196516854,0.4948453608247423
1.6381770372390747,1.4979532616479057,0.5773195876288659
1.255669355392456,1.363671796662467,0.5051546391752577
0.7582455277442932,1.4391394342694963,0.5360824742268041
1.6603769063949585,1.4769915682928902,0.5567010309278351
1.4865434169769287,1.2032609326498849,0.4845360824742268
1.3326729536056519,1.216673229488411,0.5257731958762887
1.7203439474105835,1.406179598399571,0.5154639175257731
1.4224563837051392,1.1549106897520167,0.5154639175257731
1.655044674873352,1.5597774982452393,0.5257731958762887
1.665623426437378,1.3140631062643868,0.5154639175257731
1.426192045211792,1.3726601089750017,0.5670103092783505
1.7457917928695679,1.2203015301908766,0.5360824742268041
1.34295654296875,1.5382396153041296,0.4948453608247423
0.7958539128303528,1.1521158942154475,0.5360824742268041
1.2532508373260498,1.436639428138733,0.5979381443298969
0.6808915138244629,1.5868436353547233,0.5463917525773195
1.5169854164123535,1.3541019644056047,0.5154639175257731
1.101061463356018,1.1979631440980094,0.5876288659793815
1.3724913597106934,1.2021778651646204,0.5670103092783505
0.8911350965499878,1.1562651268073492,0.5463917525773195
1.5931082963943481,1.491598095212664,0.6082474226804123
1.6370679140090942,1.1156107080834252,0.5773195876288659
1.1931233406066895,1.435461265700204,0.5876288659793815
1.1185178756713867,1.1628669840948922,0.6082474226804123
1.4452519416809082,1.1810414280210222,0.5773195876288659
0.820567786693573,1.1552797385624476,0.5876288659793815
1.3181102275848389,1.1754462804113115,0.5670103092783505
0.9507577419281006,1.3014083674975805,0.5463917525773195
1.0769360065460205,1.271266860621316,0.6082474226804123
1.2849130630493164,1.0518506211893899,0.5979381443298969
1.0393263101577759,1.3961323499679565,0.5670103092783505
1.610745906829834,1.7269583685057504,0.6288659793814433
0.8044520616531372,1.287457355431148,0.5876288659793815
1.2301559448242188,1.3015197770936149,0.6082474226804123
1.0602130889892578,1.0530787663800376,0.5876288659793815
1.4228990077972412,0.9864482437676217,0.5979381443298969
0.8617391586303711,1.2081149561064584,0.5463917525773195
1.125559687614441,1.33144873380661,0.6597938144329897
0.9504138231277466,0.9576967928941096,0.6288659793814433
1.3661435842514038,1.235499279839652,0.6494845360824743
0.8613190650939941,1.4060461180550712,0.6391752577319587
0.8761724829673767,1.4169724157878332,0.6082474226804123
0.8036794662475586,1.1306654555456979,0.7010309278350515
0.9617387056350708,1.1786833235195704,0.7010309278350515
0.7428786158561707,0.9312800318002701,0.6494845360824743
1.0794687271118164,1.260483912059239,0.6185567010309279
0.6787858605384827,1.2057988005025047,0.6494845360824743
0.9103442430496216,0.9928096532821655,0.6597938144329897
0.9252087473869324,0.92884019442967,0.6494845360824743
0.940160870552063,0.907956566129412,0.7010309278350515
1.212589979171753,1.0776655077934265,0.6288659793814433
0.8803728222846985,0.9123755821159908,0.6701030927835051
0.8427147269248962,0.8917858220187814,0.6391752577319587
1.127027153968811,1.0043703743389674,0.6701030927835051
1.0473819971084595,0.9154777910028186,0.6907216494845361
0.5524538159370422,0.8597244064855788,0.6804123711340206
1.0725257396697998,1.1825692994253976,0.6804123711340206
1.2892509698867798,1.1900216766766138,0.6494845360824743
0.9261221885681152,0.9790147585528237,0.6701030927835051
0.6713435649871826,0.9997676525797162,0.6907216494845361
0.8802315592765808,0.8654107875840314,0.6701030927835051
0.6258656978607178,0.8059899410498994,0.6391752577319587
0.8454505801200867,0.8314790585593853,0.6701030927835051
0.5169773101806641,0.8694481998682022,0.7010309278350515
0.8717048764228821,0.7855696098163857,0.6804123711340206
1.019910216331482,0.9385358435767037,0.6804123711340206
0.6587871313095093,0.9466112852096558,0.6597938144329897
0.7408320903778076,1.3841044647353036,0.6907216494845361
1.0622433423995972,0.8204514466467246,0.6494845360824743
0.6799201369285583,0.820547240121023,0.6907216494845361
0.7349249720573425,0.8005326134345003,0.6907216494845361
1.0125017166137695,0.763905046241624,0.711340206185567
0.8175976276397705,0.8468390873500279,0.6494845360824743
1.0508848428726196,0.7282283391271319,0.7010309278350515
0.8107450604438782,0.9219709805079869,0.7010309278350515
0.4472673833370209,0.8452931599957603,0.7216494845360825
1.2923004627227783,0.7342324597494942,0.7216494845360825
0.7082931995391846,0.8005290372031075,0.6804123711340206
1.2595964670181274,0.8544679241521018,0.6597938144329897
1.3125014305114746,0.7441899603623564,0.711340206185567
0.9202539920806885,0.7726027624947684,0.7010309278350515
1.062166452407837,0.7298648527576006,0.711340206185567
0.4807327389717102,0.7294915957110268,0.6804123711340206
0.6765757203102112,0.8507079822676522,0.711340206185567
0.9869961142539978,0.7516374409730945,0.7010309278350515
0.16998131573200226,0.6755632252565452,0.7319587628865979
0.3675471842288971,0.7532488469566617,0.6907216494845361
0.6724665760993958,0.7850282383816582,0.6494845360824743
0.3571564257144928,0.6819922838892255,0.711340206185567
1.1853668689727783,0.8075193166732788,0.6907216494845361
0.9067297577857971,1.247362187930516,0.7216494845360825
1.1650093793869019,0.745544780577932,0.7319587628865979
0.6812579035758972,0.6651840720857892,0.7216494845360825
0.7357627153396606,0.6870503787483487,0.7010309278350515
0.9128081798553467,0.7133157338397983,0.6701030927835051
1.0488147735595703,0.782656763281141,0.7319587628865979
1.1288716793060303,1.0054397412708826,0.7525773195876289
0.7558526992797852,0.6288911912771644,0.7319587628865979
0.9851228594779968,0.7690983925546918,0.711340206185567
0.8431109189987183,0.6604854378227694,0.7422680412371134
0.7838780283927917,0.6960190090467222,0.7216494845360825
0.6849178671836853,1.023586128439222,0.7525773195876289
1.1773877143859863,0.7820505797862763,0.6907216494845361
0.8645159602165222,0.7407468259334564,0.6907216494845361
0.9372711777687073,0.7321806379726955,0.6804123711340206
1.010589838027954,0.8744668705122811,0.6701030927835051
0.7774553894996643,0.7122145816683769,0.7010309278350515
0.6330713033676147,0.7252551806824548,0.7319587628865979
0.8365512490272522,0.7410021594592503,0.7216494845360825
0.10028178989887238,0.7571460817541394,0.7628865979381443
0.7296956777572632,0.738114906024878,0.711340206185567
0.7796460390090942,0.6457430415653757,0.7010309278350515
0.9261297583580017,0.7451582491672265,0.7319587628865979
1.2064740657806396,0.7757238830838885,0.6907216494845361
0.38945531845092773,1.3280315228870936,0.7628865979381443
1.1528356075286865,0.6649949508053916,0.7319587628865979
0.7439693808555603,0.8712025710514614,0.7422680412371134
0.5989261269569397,0.7372002452611923,0.711340206185567
0.4373043179512024,0.639619324888307,0.7422680412371134
0.41737133264541626,0.8350376061030796,0.711340206185567
0.40162357687950134,0.6505580062200481,0.7216494845360825
