train_loss_1        ,val_loss_1         ,val_acc_1           ,train_loss_2        ,val_loss_2          ,val_acc_2           ,train_loss_3        ,val_loss_3         ,val_acc_3
2.6453661918640137  ,2.614008596965245  ,0.1958762886597938  ,2.6493000984191895  ,2.6235310350145613  ,0.07216494845360824 ,2.625288724899292   ,2.6415750639779225 ,0.061855670103092786
2.575976848602295   ,2.595565216881888  ,0.18556701030927836 ,2.6129043102264404  ,2.5606371334620883  ,0.18556701030927836 ,2.576725721359253   ,2.6196113654545377 ,0.18556701030927836
2.436596632003784   ,2.494163445064     ,0.18556701030927836 ,2.718275785446167   ,2.552093301500593   ,0.18556701030927836 ,2.618684768676758   ,2.51304292678833   ,0.1958762886597938
2.480447292327881   ,2.3528216566358293 ,0.25773195876288657 ,2.14859676361084    ,2.078057723385947   ,0.27835051546391754 ,2.279926300048828   ,2.265698398862566  ,0.24742268041237114
2.3095622062683105  ,1.8986242158072335 ,0.30927835051546393 ,2.0590438842773438  ,1.9182647977556502  ,0.30927835051546393 ,1.716109275817871   ,2.131514515195574  ,0.24742268041237114
1.7914228439331055  ,1.7032175745282854 ,0.30927835051546393 ,1.842895746231079   ,1.6607569370950972  ,0.3711340206185567  ,2.130723237991333   ,1.8188346454075404 ,0.27835051546391754
1.6037205457687378  ,1.64762658732278   ,0.4742268041237113  ,1.6742935180664062  ,1.5273057733263289  ,0.4536082474226804  ,1.7965844869613647  ,1.8813389369419642 ,0.29896907216494845
1.380457878112793   ,1.728002394948687  ,0.4329896907216495  ,1.3506382703781128  ,1.4420056172779627  ,0.5051546391752577  ,1.749758005142212   ,1.9531755617686681 ,0.3402061855670103
1.515637993812561   ,1.3112608109201704 ,0.4742268041237113  ,1.600458025932312   ,1.7072349105562483  ,0.6082474226804123  ,1.396410346031189   ,1.6489978858402796 ,0.36082474226804123
0.9676280617713928  ,1.2853139979498727 ,0.5670103092783505  ,1.0611622333526611  ,1.1823032242911202  ,0.6082474226804123  ,1.317375898361206   ,1.5967213937214442 ,0.41237113402061853
1.3987784385681152  ,1.419407742364066  ,0.5876288659793815  ,1.153489589691162   ,1.0992936279092516  ,0.5670103092783505  ,1.3521664142608643  ,1.5604807138442993 ,0.5051546391752577
1.2282370328903198  ,1.1884486334664481 ,0.5670103092783505  ,1.3260948657989502  ,1.065406003168651   ,0.5567010309278351  ,1.199402928352356   ,1.2595838052885873 ,0.5360824742268041
1.1776996850967407  ,1.208489077431815  ,0.6288659793814433  ,0.9540870189666748  ,1.096224273954119   ,0.6288659793814433  ,1.4372022151947021  ,1.16963107245309   ,0.5979381443298969
1.346975564956665   ,1.1087894695145744 ,0.5670103092783505  ,1.5637812614440918  ,0.9456549755164555  ,0.6185567010309279  ,0.9177518486976624  ,1.216159667287554  ,0.5360824742268041
1.1466437578201294  ,1.1108946800231934 ,0.6597938144329897  ,0.9253825545310974  ,0.8811677438872201  ,0.6804123711340206  ,1.0585168600082397  ,0.9925724225384849 ,0.6288659793814433
1.0738407373428345  ,0.9969768439020429 ,0.6597938144329897  ,0.8624069690704346  ,0.865776138646262   ,0.7010309278350515  ,0.9903925657272339  ,1.0528591786112105 ,0.5876288659793815
1.0351816415786743  ,0.9340222307613918 ,0.6804123711340206  ,1.0939687490463257  ,0.9255022576877049  ,0.6701030927835051  ,0.9492441415786743  ,0.8826315967100007 ,0.6185567010309279
0.767155110836029   ,0.8965323439666203 ,0.7010309278350515  ,0.5563524961471558  ,0.8819876653807504  ,0.6597938144329897  ,1.0032942295074463  ,0.9917098113468715 ,0.5773195876288659
0.7770535945892334  ,0.822529177580561  ,0.7422680412371134  ,0.8989480137825012  ,0.7688846098525184  ,0.6701030927835051  ,1.236674189567566   ,0.9275205475943429 ,0.6701030927835051
