train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2,train_loss_3,val_loss_3,val_acc_3
2.6473629474639893,2.6293584619249617,0.18556701030927836,2.664130210876465,2.666506154196603,0.061855670103092786,2.587385654449463,2.6300816195351735,0.18556701030927836
2.6522085666656494,2.6017380441938127,0.18556701030927836,2.676156997680664,2.6193691321781705,0.061855670103092786,2.759805679321289,2.6197524070739746,0.18556701030927836
2.2888643741607666,2.3814354624067033,0.24742268041237114,2.61731219291687,2.495441266468593,0.21649484536082475,2.6365833282470703,2.5870954309191023,0.18556701030927836
2.1616997718811035,1.9352415629795618,0.3711340206185567,2.3471550941467285,2.4089529854910716,0.2268041237113402,2.282660961151123,2.407442501613072,0.23711340206185566
1.5650858879089355,1.7400056975228446,0.41237113402061853,2.4277608394622803,2.289681996617998,0.23711340206185566,2.192791700363159,1.807211582149778,0.32989690721649484
1.9426639080047607,1.4200442007609777,0.4639175257731959,2.411510944366455,2.1803294931139265,0.32989690721649484,2.092341661453247,1.912185549736023,0.4020618556701031
1.200483798980713,1.2369310344968523,0.5567010309278351,2.18283748626709,1.7843811852591378,0.4020618556701031,1.3549141883850098,1.6811975411006383,0.41237113402061853
1.0875892639160156,1.1991263798304967,0.6185567010309279,1.352462649345398,1.6700110265186854,0.4742268041237113,1.3532944917678833,1.3507080674171448,0.5670103092783505
1.4534635543823242,1.0140477418899536,0.6391752577319587,1.1228066682815552,1.382439034325736,0.5154639175257731,1.2329883575439453,1.394843918936593,0.5876288659793815
0.9137200713157654,0.8552413029330117,0.7319587628865979,0.9387227296829224,1.0617929196783475,0.6288659793814433,0.60773766040802,1.0233510732650757,0.711340206185567
0.6037318706512451,0.7913428459848676,0.7216494845360825,0.6580129265785217,1.1410987547465734,0.6082474226804123,0.7976158261299133,1.0321472202028548,0.711340206185567
0.4500063955783844,0.7184047400951385,0.7731958762886598,0.7156783938407898,1.0310809527124678,0.6391752577319587,0.8476355671882629,0.775119736790657,0.7422680412371134
1.1097506284713745,0.6467381843498775,0.7938144329896907,0.8779014348983765,0.8944196381739208,0.711340206185567,1.478318452835083,0.8125946734632764,0.8144329896907216
0.9538544416427612,0.5876406174382802,0.7216494845360825,0.7808003425598145,0.9953898021153041,0.6494845360824743,0.9685758352279663,0.8099867701530457,0.7835051546391752
0.5848159193992615,0.661847995860236,0.7628865979381443,0.9752318859100342,1.1667324645178658,0.7216494845360825,0.6744413375854492,0.6830644564969199,0.8041237113402062
0.6282504796981812,0.6020432114601135,0.7835051546391752,0.47335296869277954,0.9268205761909485,0.711340206185567,0.22856387495994568,0.7268661047731128,0.7835051546391752
0.4079749584197998,0.6741248880113874,0.8041237113402062,0.7213356494903564,0.8639216423034668,0.711340206185567,0.6316003799438477,0.8028609071459089,0.8144329896907216
0.755104124546051,0.5073492388224362,0.7938144329896907,0.6001097559928894,0.8919705407960075,0.6907216494845361,1.280377984046936,0.575358157545062,0.845360824742268
1.271966814994812,0.5363112985256261,0.7835051546391752,0.5152923464775085,0.7296346638883863,0.7216494845360825,0.8586790561676025,0.5911848928246692,0.7628865979381443
0.5087900161743164,0.6882793094430651,0.8556701030927835,0.6075395345687866,0.6954140769583839,0.7525773195876289,0.4251135289669037,0.5484394308711801,0.8556701030927835
0.65384840965271,0.5275065414607525,0.7835051546391752,0.5654507875442505,0.665060231462121,0.7525773195876289,0.40330830216407776,0.9640415438583919,0.8247422680412371
0.3125828206539154,0.4217013083398342,0.8041237113402062,0.6498168706893921,0.7432351793561663,0.7422680412371134,1.0185058116912842,0.5459808238915035,0.8144329896907216
0.45470625162124634,0.5086386331490108,0.8350515463917526,0.5453126430511475,0.6564274047102246,0.7422680412371134,0.7264590263366699,2.4789295068808963,0.8350515463917526
0.3098798096179962,0.5951765051909855,0.8041237113402062,0.5444148778915405,0.6387065308434623,0.7319587628865979,0.5595195889472961,0.5477836515222236,0.8350515463917526
0.5631542205810547,0.40632469127220766,0.8247422680412371,0.5318751931190491,0.7110110521316528,0.8144329896907216,0.2204667329788208,0.5881183232579913,0.8350515463917526
0.5955439209938049,0.40026026515053154,0.8350515463917526,0.36952781677246094,0.6305216618680528,0.7422680412371134,0.6844797730445862,0.5101636833018607,0.7938144329896907
0.31356921792030334,0.4356283055715591,0.8247422680412371,0.7120232582092285,0.5471150157141632,0.8247422680412371,0.5100198984146118,0.4690650829234073,0.865979381443299
