train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2,train_loss_3,val_loss_3,val_acc_3,train_loss_4,val_loss_4,val_acc_4,train_loss_5,val_loss_5,val_acc_5
2.6344988346099854,2.651950627565384,0.0611439842209073,2.668562412261963,2.6455114483833313,0.0611439842209073,2.643280267715454,2.6678998544812202,0.0631163708086785,2.6187212467193604,2.6409480273723602,0.0611439842209073,2.6122453212738037,2.6259671226143837,0.1834319526627219
2.61269211769104,2.630067266523838,0.07100591715976332,2.6561472415924072,2.6207136437296867,0.0611439842209073,2.655766010284424,2.640723340213299,0.0650887573964497,2.58815598487854,2.614752896130085,0.0611439842209073,2.616785764694214,2.59204775840044,0.1834319526627219
2.5854179859161377,2.4335553646087646,0.27416173570019725,2.364645481109619,2.4739884585142136,0.2978303747534517,2.3444228172302246,2.36983073502779,0.25443786982248523,2.2152786254882812,2.3315124809741974,0.3076923076923077,2.5255420207977295,2.414107136428356,0.1834319526627219
2.11936354637146,2.090356729924679,0.28994082840236685,1.8772668838500977,1.9965865910053253,0.3214990138067061,2.1113054752349854,1.8596999235451221,0.3905325443786982,1.8252525329589844,1.9892632327973843,0.3629191321499014,1.561964988708496,1.983621921390295,0.32938856015779094
1.746469259262085,1.7389122750610113,0.40039447731755423,1.5175861120224,1.5834940448403358,0.39447731755424065,1.5827772617340088,1.5587734542787075,0.41420118343195267,1.7597453594207764,1.6363792605698109,0.39644970414201186,1.7661612033843994,1.6756627522408962,0.4240631163708087
1.2885615825653076,1.4928260073065758,0.47337278106508873,1.4889193773269653,1.5110262595117092,0.41222879684418146,1.2394561767578125,1.3518585972487926,0.4911242603550296,1.4664506912231445,1.4299762956798077,0.45956607495069035,1.3351571559906006,1.4576904512941837,0.4418145956607495
1.1872437000274658,1.3583461977541447,0.4832347140039448,1.4098789691925049,1.3485980704426765,0.5029585798816568,1.0621696710586548,1.2773203440010548,0.5207100591715976,1.5497111082077026,1.3371140006929636,0.4970414201183432,1.615593433380127,1.4061191342771053,0.47534516765285995
1.1801191568374634,1.3035510703921318,0.5009861932938856,1.4532756805419922,1.338357713073492,0.4714003944773176,0.9036911725997925,1.2273339070379734,0.5207100591715976,0.9307631850242615,1.3658640459179878,0.46745562130177515,1.324644923210144,1.3007743284106255,0.4990138067061144
1.3417644500732422,1.2119862884283066,0.5443786982248521,1.0275349617004395,1.2376040574163198,0.5384615384615384,1.5702991485595703,1.161201475188136,0.5779092702169625,1.6555728912353516,1.2642399277538061,0.4990138067061144,1.0505768060684204,1.2559745889157057,0.5463510848126233
1.3186546564102173,1.2076478246599436,0.5266272189349113,0.8847097158432007,1.2475248835980892,0.5325443786982249,1.2564575672149658,1.156602717936039,0.5601577909270217,0.9907349348068237,1.205092828720808,0.5384615384615384,0.8562055826187134,1.252136491239071,0.5443786982248521
1.3646893501281738,1.1608476378023624,0.5660749506903353,0.8720740675926208,1.1766481567174196,0.534516765285996,1.5849509239196777,1.108163058757782,0.5897435897435898,1.1754894256591797,1.1764953341335058,0.5502958579881657,0.8654729723930359,1.2160864509642124,0.5483234714003945
1.1674470901489258,1.1595651749521494,0.5601577909270217,1.3312373161315918,1.1651047095656395,0.5779092702169625,0.8481692671775818,1.12897290289402,0.5660749506903353,1.1634478569030762,1.2682457733899355,0.534516765285996,1.4509918689727783,1.2802204266190529,0.5266272189349113
1.5329113006591797,1.07839266769588,0.5680473372781065,1.0831763744354248,1.192767707630992,0.5167652859960552,0.9317011833190918,1.0704925078898668,0.6055226824457594,1.086807131767273,1.1488348748534918,0.5562130177514792,1.231379508972168,1.2111072540283203,0.5502958579881657
1.2356024980545044,1.0559048019349575,0.6173570019723866,1.1540453433990479,1.126709844917059,0.5759368836291914,1.0034494400024414,1.0356331057846546,0.6173570019723866,1.2336770296096802,1.107673129066825,0.591715976331361,1.4677459001541138,1.2203473895788193,0.5542406311637081
0.9889140725135803,1.0415349658578634,0.621301775147929,1.2561733722686768,1.0899028554558754,0.6094674556213018,1.5670267343521118,1.0659755300730467,0.5877712031558185,1.1306767463684082,1.1116762291640043,0.6153846153846154,1.0841609239578247,1.1204365771263838,0.6094674556213018
0.928001880645752,1.1342335604131222,0.5562130177514792,1.1227589845657349,1.0858681928366423,0.5897435897435898,1.0039873123168945,0.9988902267068624,0.6429980276134122,0.8609999418258667,1.153983723372221,0.5798816568047337,1.0340237617492676,1.0889309104532003,0.5897435897435898
0.9184847474098206,1.0163344629108906,0.6331360946745562,1.0229510068893433,1.0448410380631685,0.6153846153846154,0.7887149453163147,1.0057699214667082,0.6272189349112426,1.0756744146347046,1.0885711293667555,0.5897435897435898,0.8676088452339172,1.1153127644211054,0.5956607495069034
1.1410753726959229,0.998683487996459,0.6429980276134122,0.9030307531356812,1.0434151962399483,0.6094674556213018,0.9213566780090332,0.9738079011440277,0.6429980276134122,1.278004765510559,1.065813945606351,0.6232741617357002,0.9948607087135315,1.1178636457771063,0.591715976331361
0.9943731427192688,1.0169255509972572,0.5976331360946746,1.1043497323989868,1.0565240420401096,0.6193293885601578,0.7602075934410095,0.982665752992034,0.6568047337278107,1.0988496541976929,1.075736928731203,0.5897435897435898,0.7999711632728577,1.1106746979057789,0.6193293885601578
1.0229798555374146,0.9918540194630623,0.6291913214990138,0.8427839279174805,1.034402234479785,0.6173570019723866,1.4359982013702393,0.9687880845740438,0.6291913214990138,0.9518207311630249,1.065137716010213,0.6134122287968442,1.3530938625335693,1.1022614799439907,0.6035502958579881
