train_loss_1,val_loss_1,val_acc_1
2.663288116455078,0.0,0.0
2.650912284851074,0.0,0.0
2.6560258865356445,0.0,0.0
2.4560415744781494,0.0,0.0
2.1677305698394775,0.0,0.0
1.7652521133422852,0.0,0.0
1.7540812492370605,0.0,0.0
1.1994317770004272,0.0,0.0
0.8598708510398865,0.0,0.0
1.367383599281311,0.0,0.0
1.2720249891281128,0.0,0.0
1.1138197183609009,0.0,0.0
1.107266902923584,0.0,0.0
0.9054175019264221,0.0,0.0
0.9007834792137146,0.0,0.0
1.1130895614624023,0.0,0.0
1.0449602603912354,0.0,0.0
0.8681948184967041,0.0,0.0
0.7294003963470459,0.0,0.0
0.4897156357765198,0.0,0.0
0.6335871815681458,0.0,0.0
1.4215242862701416,0.0,0.0
0.9271159172058105,0.0,0.0
0.5478206276893616,0.0,0.0
0.6579463481903076,0.0,0.0
0.5142109394073486,0.0,0.0
0.41787847876548767,0.0,0.0
0.8174446821212769,0.0,0.0
0.8554514646530151,0.0,0.0
0.7351124882698059,0.0,0.0
0.475034236907959,0.0,0.0
0.6588207483291626,0.0,0.0
0.34770262241363525,0.0,0.0
0.6955482363700867,0.0,0.0
0.3593973219394684,0.0,0.0
0.6201645135879517,0.0,0.0
0.6313703060150146,0.0,0.0
0.4531366229057312,0.0,0.0
0.5620430111885071,0.0,0.0
0.5417444109916687,0.0,0.0
0.24507147073745728,0.0,0.0
0.370934396982193,0.0,0.0
0.99826580286026,0.0,0.0
0.36287301778793335,0.0,0.0
0.518713653087616,0.0,0.0
0.617424488067627,0.0,0.0
0.8170584440231323,0.0,0.0
0.5695048570632935,0.0,0.0
0.9633071422576904,0.0,0.0
0.6669641137123108,0.0,0.0
0.5155951380729675,0.0,0.0
0.6125857830047607,0.0,0.0
1.0331096649169922,0.0,0.0
0.5105993747711182,0.0,0.0
0.48604241013526917,0.0,0.0
0.5301957130432129,0.0,0.0
0.341569721698761,0.0,0.0
0.22862672805786133,0.0,0.0
0.5039612054824829,0.0,0.0
0.5786782503128052,0.0,0.0
0.4356413185596466,0.0,0.0
0.5279119610786438,0.0,0.0
0.2384566366672516,0.0,0.0
0.613357424736023,0.0,0.0
0.5951260924339294,0.0,0.0
0.6832332015037537,0.0,0.0
0.3985676169395447,0.0,0.0
0.4879872500896454,0.0,0.0
0.5743840336799622,0.0,0.0
0.39975035190582275,0.0,0.0
0.39368173480033875,0.0,0.0
0.5221670866012573,0.0,0.0
0.7450398206710815,0.0,0.0
0.5813791155815125,0.0,0.0
0.6581495404243469,0.0,0.0
