train_loss_1,val_loss_1,val_acc_1,train_loss_2,val_loss_2,val_acc_2,train_loss_3,val_loss_3,val_acc_3
2.664538860321045,2.6157663549695696,0.061855670103092786,2.6764743328094482,2.6478055204663957,0.061855670103092786,2.6571569442749023,2.6467293671199252,0.061855670103092786
2.645460367202759,2.60630920955113,0.1958762886597938,2.620689630508423,2.6307036876678467,0.061855670103092786,2.610365390777588,2.601658378328596,0.13402061855670103
2.584954023361206,2.5782748631068637,0.2268041237113402,2.5294158458709717,2.4539126328059604,0.29896907216494845,2.4875521659851074,2.3561134338378906,0.2268041237113402
2.477686643600464,2.3379514387675693,0.31958762886597936,2.0792083740234375,2.02114006451198,0.30927835051546393,1.4285857677459717,1.9880656344549996,0.3402061855670103
1.8101096153259277,2.0179405212402344,0.38144329896907214,1.7167489528656006,1.761557902608599,0.4020618556701031,1.589636206626892,1.436630585363933,0.44329896907216493
1.916982650756836,1.8002090964998518,0.41237113402061853,1.7863988876342773,1.363523738724845,0.4948453608247423,1.38739013671875,1.4338469505310059,0.3917525773195876
1.6054174900054932,1.4031311018126351,0.38144329896907214,1.3333112001419067,1.2708291794572557,0.4742268041237113,1.4215278625488281,1.2570309809276037,0.5670103092783505
1.5611913204193115,1.4562118223735265,0.5567010309278351,1.143243432044983,1.2820807610239302,0.4639175257731959,1.7538505792617798,1.2902627331869942,0.5463917525773195
0.958324670791626,1.5744867495128088,0.5154639175257731,1.2751656770706177,1.3270655700138636,0.4845360824742268,1.2009273767471313,1.1321351443018233,0.5051546391752577
1.3541368246078491,1.4462718282427107,0.5051546391752577,1.4864494800567627,1.178470526422773,0.5051546391752577,1.287519097328186,1.36495155947549,0.6082474226804123
1.3112717866897583,1.295915995325361,0.5567010309278351,0.9621405005455017,1.1914086852754866,0.5051546391752577,1.0169564485549927,1.188784386430468,0.5876288659793815
1.5253710746765137,1.0739764741488866,0.5257731958762887,1.2267524003982544,1.161033536706652,0.5154639175257731,1.193484902381897,1.0121780123029436,0.6391752577319587
1.0049020051956177,1.0026581840855735,0.5670103092783505,1.45491361618042,1.2886527606419154,0.4845360824742268,0.9852361083030701,1.1608742305210658,0.6391752577319587
1.494307041168213,1.1293865271977015,0.5670103092783505,1.2573243379592896,1.0854497466768538,0.5051546391752577,1.192737340927124,0.9922031675066266,0.6288659793814433
0.9876683950424194,1.4128339290618896,0.6185567010309279,0.8554335832595825,1.4005694729941232,0.5360824742268041,0.9648846387863159,1.3244071006774902,0.6288659793814433
1.1731430292129517,1.0768391575132097,0.5567010309278351,1.4294373989105225,1.3916774647576469,0.5360824742268041,1.1397554874420166,1.0183208755084447,0.7010309278350515
0.9540726542472839,1.18074802841459,0.5876288659793815,1.2127106189727783,1.4453374743461609,0.5154639175257731,0.8790519833564758,0.8125573747924396,0.6597938144329897
1.0770987272262573,1.1940515637397766,0.5360824742268041,1.2905036211013794,1.183926786695208,0.5257731958762887,0.4630930423736572,0.9337242841720581,0.6597938144329897
1.0341814756393433,1.3165014897074019,0.5979381443298969,0.9473257064819336,1.1821574909346444,0.5670103092783505,0.9101430773735046,0.8481948290552411,0.7319587628865979
0.8762661218643188,0.9665666392848574,0.6185567010309279,0.7041292190551758,1.01457656281335,0.5463917525773195,0.9244451522827148,0.917440150465284,0.6391752577319587
0.8767870664596558,1.0167468701090132,0.6494845360824743,1.0385898351669312,1.1755029218537467,0.5567010309278351,0.8316875100135803,0.8842719197273254,0.7010309278350515
1.2256261110305786,1.0144104020936149,0.5876288659793815,0.7710118293762207,1.4052028911454337,0.6288659793814433,0.5958443284034729,1.0438495448657445,0.6701030927835051
1.19765043258667,0.8454213839889105,0.6288659793814433,0.941797137260437,1.4594818183353968,0.5670103092783505,0.6945351362228394,1.1289047002792358,0.7525773195876289
0.9141921997070312,0.9457132305417743,0.6804123711340206,1.2554041147232056,1.3052393623760767,0.6082474226804123,1.453864336013794,1.0555110914366586,0.6701030927835051
1.5208616256713867,1.1054494976997375,0.6391752577319587,1.141214370727539,1.109827765396663,0.5257731958762887,0.7871866226196289,0.8810706606933049,0.7525773195876289
0.9625650644302368,0.8491963163999442,0.6288659793814433,0.9874219298362732,1.036382598536355,0.5154639175257731,1.1405810117721558,1.0143744860376631,0.6907216494845361
1.0452852249145508,1.0015259299959456,0.6494845360824743,0.9643248915672302,0.9651508671896311,0.5773195876288659,0.9750155210494995,0.7882212570735386,0.7628865979381443
0.8210756182670593,0.9153083733149937,0.6494845360824743,0.9312745332717896,0.9714111004556928,0.5773195876288659,0.7133733034133911,0.9077679983207158,0.7010309278350515
1.2163207530975342,0.9540233356612069,0.6804123711340206,0.667529821395874,1.1627150986875807,0.6185567010309279,0.6528569459915161,0.8406517505645752,0.711340206185567
1.1240136623382568,0.8369831762143544,0.6288659793814433,1.6292755603790283,1.45819319997515,0.5567010309278351,0.7718676924705505,0.830836466380528,0.6597938144329897
1.202225923538208,0.8242886854069573,0.6391752577319587,0.8928782343864441,1.0463787146977015,0.6082474226804123,1.0852409601211548,0.8372563890048436,0.6701030927835051
0.7490020990371704,1.1778930170195443,0.6804123711340206,0.8943905830383301,1.2503877196993147,0.6597938144329897,0.9630779027938843,0.820950563464846,0.7422680412371134
0.735654354095459,0.812483406492642,0.6494845360824743,0.8205611705780029,0.9514647253922054,0.6082474226804123,1.5201685428619385,0.8646477546010699,0.7628865979381443
0.650836706161499,1.0132546595164709,0.6597938144329897,1.0451043844223022,1.4385620270456587,0.5463917525773195,0.8269021511077881,0.9144734953130994,0.7628865979381443
1.2445356845855713,1.0716005904333932,0.6597938144329897,1.1022570133209229,0.8967815695671432,0.6391752577319587,0.9692463874816895,0.854036237512316,0.6907216494845361
1.0782109498977661,0.9236795731953212,0.6701030927835051,0.8847242593765259,0.9155325974479638,0.6288659793814433,0.8390124440193176,0.6923823590789523,0.7628865979381443
1.0013413429260254,0.8429943919181824,0.6804123711340206,0.6591756343841553,1.3186521359852381,0.6391752577319587,0.6085421442985535,0.7713997832366398,0.7319587628865979
1.190323829650879,0.7822137517588479,0.6701030927835051,0.7880106568336487,0.9873978665896824,0.6288659793814433,1.0745165348052979,0.8665141591003963,0.7835051546391752
0.9492233395576477,0.894458362034389,0.6907216494845361,0.4389021098613739,1.1114334634372167,0.6082474226804123,0.828687310218811,0.6930786626679557,0.7731958762886598
0.8396816849708557,1.3565386874335152,0.6597938144329897,0.9931012988090515,0.8758979120424816,0.6701030927835051,0.3825860321521759,0.7909151230539594,0.7010309278350515
1.23012375831604,1.1749736836978368,0.6701030927835051,0.8404395580291748,0.9445827773639134,0.6494845360824743,0.6440384387969971,0.7835248032850879,0.7216494845360825
0.5250897407531738,1.3225261398724146,0.6494845360824743,0.7800849676132202,0.9597081542015076,0.6494845360824743,0.7192786335945129,0.8464369944163731,0.6907216494845361
0.6269575357437134,0.8257009131567818,0.6907216494845361,1.1343566179275513,1.2829670480319433,0.6288659793814433,0.7807177305221558,0.6932927008186068,0.7525773195876289
0.45320916175842285,0.7800451048782894,0.7010309278350515,0.6551681756973267,0.969673786844526,0.6804123711340206,0.8198187351226807,1.1555241559232985,0.7628865979381443
