train_loss_1,val_loss_1,val_acc_1
2.6592893600463867,2.644283100962639,0.064
2.619818925857544,2.625575765967369,0.036
2.5689706802368164,2.588491663336754,0.232
2.4700801372528076,2.488534912467003,0.236
2.2671635150909424,2.2890747487545013,0.308
2.284839391708374,2.025073818862438,0.352
1.9197245836257935,1.7629376500844955,0.432
1.1924999952316284,1.5302792452275753,0.488
1.3471184968948364,1.3623040616512299,0.516
1.4065111875534058,1.2169629335403442,0.588
1.00697660446167,1.1494986675679684,0.596
0.877430260181427,1.0830083824694157,0.612
1.322739601135254,1.02206601947546,0.604
1.1806706190109253,0.9975606761872768,0.604
1.023566722869873,0.9495634436607361,0.644
1.1999183893203735,0.9216530881822109,0.652
0.8158289790153503,0.9005729109048843,0.64
0.6072788238525391,0.8899598885327578,0.644
0.8856472969055176,0.8820541389286518,0.688
0.8365803956985474,0.851657085120678,0.696
1.3452155590057373,0.8477317504584789,0.676
0.840398371219635,0.8303001224994659,0.656
0.7669748067855835,0.8022207990288734,0.68
0.5689985752105713,0.7903147488832474,0.668
1.055826187133789,0.8054399266839027,0.692
0.5491740703582764,0.7818846181035042,0.712
0.444068968296051,0.7618621494621038,0.7
0.6305858492851257,0.7655804306268692,0.736
0.8915990591049194,0.7648685555905104,0.708
0.787878155708313,0.7650996893644333,0.704
0.8035109043121338,0.7533851433545351,0.716
0.7194696664810181,0.7219945415854454,0.728
0.6841270327568054,0.7406412940472364,0.74
0.4282369017601013,0.7107506217435002,0.708
0.5712505578994751,0.7069019805639982,0.724
0.8158827424049377,0.7166861705482006,0.728
0.961125373840332,0.7001283150166273,0.736
0.9787032008171082,0.7003444749861956,0.744
0.8721960783004761,0.7179725728929043,0.748
0.7813712358474731,0.6885709594935179,0.752
0.7697207927703857,0.6987449526786804,0.748
0.6964640021324158,0.6863842494785786,0.728
0.676609218120575,0.7143461983650923,0.732
0.8312073945999146,0.7006760705262423,0.744
0.7711007595062256,0.6871054489165545,0.736
0.5600399374961853,0.6893091164529324,0.76
0.8603599071502686,0.6850784737616777,0.76
1.0857501029968262,0.662410032004118,0.76
0.6233274936676025,0.656429941765964,0.756
0.5064235329627991,0.6766883637756109,0.768
0.7985830307006836,0.6584990974515676,0.756
0.44223713874816895,0.6715062223374844,0.76
0.8152893781661987,0.6498892772942781,0.764
0.5416365265846252,0.6397732831537724,0.768
1.010804533958435,0.6483006067574024,0.768
0.5099012851715088,0.6564042400568724,0.768
0.8294919729232788,0.6369543429464102,0.768
0.5598914623260498,0.6578819081187248,0.772
0.5219793915748596,0.62754244543612,0.768
0.5485522747039795,0.6342450864613056,0.768
0.843442976474762,0.6050113774836063,0.764
0.47624605894088745,0.6145039014518261,0.776
0.469124972820282,0.6415643729269505,0.764
0.6846781969070435,0.6114910133183002,0.772
0.5897607207298279,0.6556717175990343,0.752
0.4403146207332611,0.6159774251282215,0.76
0.819126307964325,0.605051776394248,0.796
0.5339922904968262,0.6079669240862131,0.788
0.4625881314277649,0.6282881144434214,0.784
0.554784893989563,0.598706841468811,0.784
0.4818459451198578,0.6039700917899609,0.796
0.6020130515098572,0.6214138269424438,0.772
0.7253785133361816,0.5925570484250784,0.78
0.37325814366340637,0.5716394111514091,0.784
0.23453612625598907,0.5828174510970712,0.788
0.434906542301178,0.5720146466046572,0.792
0.5574299097061157,0.5791620817035437,0.788
0.30163607001304626,0.5907653197646141,0.788
0.2630588114261627,0.5836609024554491,0.8
0.4611305892467499,0.5766615178436041,0.8
0.6131970882415771,0.5763622000813484,0.808
0.3985539972782135,0.5629350803792477,0.792
0.2086801826953888,0.5543061010539532,0.804
0.8121951222419739,0.5651111360639334,0.804
0.7322070002555847,0.583021305501461,0.804
0.27859821915626526,0.56500837020576,0.808
0.41106855869293213,0.5400597862899303,0.808
0.31930088996887207,0.5610640197992325,0.796
0.7964319586753845,0.5743385385721922,0.82
0.44055700302124023,0.5464745610952377,0.8
